pl_orbper,pl_rade,disposition,target_encoded
1.5415195691006427,0.27251643703509904,CANDIDATE,0
-0.8478532899236184,0.14361931008684956,CANDIDATE,0
-0.8477683778737078,0.14361931008684956,CANDIDATE,0
-0.847799473840007,0.6492926542684438,CANDIDATE,0
-1.0489607128235074,0.14361931008684956,CANDIDATE,0
-1.0490174593795187,-1.617313747298468,CANDIDATE,0
-1.0490163129844479,-1.4428068677377608,CANDIDATE,0
-1.0490194655708929,-1.1552671230070501,CANDIDATE,0
-0.37843824821401767,3.7130782101922226,CANDIDATE,0
2.5057596282366528,-0.2529872343693029,CANDIDATE,0
2.5057811231442333,-0.8677273782763395,CANDIDATE,0
-0.2786716408723262,1.8381207712757615,CANDIDATE,0
-0.22730783961705456,0.34192258231492556,CANDIDATE,0
-0.2273760501237754,-0.8478970510535319,CANDIDATE,0
-0.2272711549747846,-0.840029418303701,CANDIDATE,0
-0.2274253451118258,0.14361931008684956,CANDIDATE,0
1.4531898288847902,0.14361931008684956,CANDIDATE,0
1.4531754989464034,0.8376807628851163,CANDIDATE,0
1.4533788407721115,-0.588544183013138,CANDIDATE,0
-0.8751385601923771,0.14361931008684956,CANDIDATE,0
-0.8750167700460282,0.14361931008684956,CANDIDATE,0
-0.1592148383909536,0.14361931008684956,CANDIDATE,0
-0.6998260939690261,-1.2643339227324921,CANDIDATE,0
-0.0988134315939342,-0.36800313226158726,CANDIDATE,0
0.7491599559443592,0.12973808103088397,CONFIRMED,1
0.7491599559443592,0.14361931008684956,CONFIRMED,1
0.7497302215744348,0.14361931008684956,CONFIRMED,1
0.9186043123983413,0.1634496373096572,CANDIDATE,0
1.6635844203684016,0.38753233492738337,CANDIDATE,0
-1.0542627900266004,0.14361931008684956,CANDIDATE,0
0.016613935512471402,-0.22522477625737222,CANDIDATE,0
0.0829123985544012,0.8575110901079239,CANDIDATE,0
0.08281782096104874,0.14361931008684956,CANDIDATE,0
-0.5292506754781791,2.919865121279918,FALSE POSITIVE,2
-0.7392907442861022,0.14361931008684956,CANDIDATE,0
-0.23645320629547076,0.14361931008684956,CANDIDATE,0
-0.2364374433632453,1.8986032693053245,CANDIDATE,0
0.554656836233489,-0.4046892376237813,CANDIDATE,0
0.7900432701617224,-0.9867093416131854,CANDIDATE,0
2.660262587832935,0.4103372112336123,CANDIDATE,0
2.7833663596337326,0.014722183138600072,CANDIDATE,0
-0.12026850194532582,0.6701144978523917,CANDIDATE,0
-0.3236884258173438,2.4102257116537613,CANDIDATE,0
0.18533033109640717,0.17138176819878026,CANDIDATE,0
0.19997939721101757,1.333438943455307,CANDIDATE,0
0.19977232960132915,0.8376807628851163,CANDIDATE,0
0.1999200712660966,0.7311980431849148,CANDIDATE,0
0.19974581921531367,0.14361931008684956,CANDIDATE,0
-1.1262688675279677,0.9368323989991545,CANDIDATE,0
-0.22819916178470964,-0.5702724699342252,CANDIDATE,0
0.75050983614039,0.5699713453772133,CANDIDATE,0
0.7506760634256763,0.9337539489162493,CANDIDATE,0
-0.22589634068596084,1.9283487601395364,CANDIDATE,0
-0.9867467121199495,-0.5504421427114176,CANDIDATE,0
-0.9867424131384335,-1.4428068677377608,CANDIDATE,0
0.8246357414273076,-1.0462003232816084,CANDIDATE,0
-0.5355347833589154,-0.41162985215176406,CANDIDATE,0
-0.535531774071854,-0.5791435172415301,CANDIDATE,0
-0.4751852509388558,-1.4051099511060385,CANDIDATE,0
-0.4751899798185234,-1.323824904400915,CANDIDATE,0
0.3747817176278006,-1.2841642499552999,CANDIDATE,0
-0.6075183628570155,-1.006539668835993,CANDIDATE,0
-0.607497297847587,-0.8480856969564026,CANDIDATE,0
