pl_orbper,pl_rade,tfopwg_disp,target_encoded
-0.48730442969891435,0.42585373947959876,PC,5
-0.13061161511105712,-0.4325412018979082,FP,3
-1.2329896384037422,-1.1915219419652419,FP,3
-0.24030278809160202,0.9048909847707215,PC,5
0.035292916643444805,1.1103706768807917,PC,5
-0.5116600340332393,0.21430842906145395,PC,5
-0.15617447157756537,0.3520401124556655,PC,5
-0.15112391009153686,0.25356085932095374,FP,3
-1.0128547034376743,-0.49246071471887587,PC,5
2.1619892556563647,1.0676181466308323,PC,5
-0.37237733303104353,1.476415165411842,PC,5
-0.6213633599590085,-0.503039812752867,PC,5
0.12131336928362706,1.5217698642410957,PC,5
-0.9299222307763582,-1.482346881109175,CP,1
-0.2551186878646124,-1.247307671771299,FP,3
-0.538243410245633,0.22414902432258924,PC,5
2.394508071592371,1.1217872333941759,APC,0
-0.8919705785458869,-0.48074912359896615,PC,5
1.6703547542283645,0.28639949378641794,APC,0
0.5086723837331808,1.5626532311453651,APC,0
